"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:19:46,FALSE,NA,"1051477671144824833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PastoraJCastro",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:17:27,FALSE,NA,"1051477087817732097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marioherg1982",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:16:03,FALSE,NA,"1051476732270776320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annita_aja",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Retiran cadaver de motorista en Calle del Comisariato, frente a Campo Marte zona 5.  Motocicleta impacta contra <U+00E1>rbol y<U+2026>",FALSE,0,NA,2018-10-14 14:15:52,FALSE,NA,"1051476687974789122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johanna14026272",20,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: #Tr<U+00E1>nsitoGt lento sobre Carretera a el Salvador, localizan en km 17.5 a dos f<U+00E9>minas sin vida en cuneta con sentido haci<U+2026>",FALSE,0,NA,2018-10-14 14:15:30,FALSE,NA,"1051476594194296832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abonill30570860",9,TRUE,FALSE,NA,NA
"Retiran cadaver de motorista en Calle del Comisariato, frente a Campo Marte zona 5.  Motocicleta impacta contra <U+00E1>rb<U+2026> https://t.co/jwz0AFkkxt",FALSE,68,NA,2018-10-14 14:15:20,TRUE,NA,"1051476552444207106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amilcarmontejo",20,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:14:09,FALSE,NA,"1051476256120889344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisajpaiz81",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:13:10,FALSE,NA,"1051476009688686592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mirugai71",209,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: Motorista fallecido tras impactar contra un <U+00E1>rbol en cercan<U+00ED>as al Campo Marte Zona 5. Prudencia al circular por el sect<U+2026>",FALSE,0,NA,2018-10-14 14:12:30,FALSE,NA,"1051475839563550721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seanigri2",16,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: PERCANCE VIAL 
En el km 55 de la ruta a El Salvador [CA-1 Oriente] direcci<U+00F3>n oriente, cami<U+00F3>n cae a hondonada ocasionand<U+2026>",FALSE,0,NA,2018-10-14 14:12:25,FALSE,NA,"1051475820672405506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:12:22,FALSE,NA,"1051475806235574273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vicjgomez",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:09:01,FALSE,NA,"1051474964854042624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NelsonGranados8",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:05:41,FALSE,NA,"1051474124277727232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rossanachin2",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:05:16,FALSE,NA,"1051474019415928833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaRouss_",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 14:05:08,FALSE,NA,"1051473988499763201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fernand03583779",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:59:31,FALSE,NA,"1051472574675374080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patriciaBijoux",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:59:13,FALSE,NA,"1051472498393575424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marieloslb",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:57:03,FALSE,NA,"1051471950281920512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SergioMelendre3",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:56:20,FALSE,NA,"1051471770551758848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johanna14026272",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:56:09,FALSE,NA,"1051471727207899136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MayraSiliezar1",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:54:25,FALSE,NA,"1051471290022932480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sofibrio2203",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Ella, necesita un hogar, tiene 4 meses de edad.

Quiz<U+00E1> sabe quien o por si le interesa a usted, por favor comunicarse a<U+2026>",FALSE,0,NA,2018-10-14 13:52:53,FALSE,NA,"1051470902087565312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_V_D17",156,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:52:14,FALSE,NA,"1051470738526474242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isolina_mariza",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:51:58,FALSE,NA,"1051470671782514689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexH2bueno",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:51:51,FALSE,NA,"1051470643030646786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osmarc22",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Tres carros colisionaron en calzada Jose Milla 20 avenida #TraficoGT zona 6.

Allan Contreras reporta que hay varios tr<U+2026>",FALSE,0,NA,2018-10-14 13:48:43,FALSE,NA,"1051469856992845825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VictorChitay2",15,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: PERCANCE VIAL 
En el km 55 de la ruta a El Salvador [CA-1 Oriente] direcci<U+00F3>n oriente, cami<U+00F3>n cae a hondonada ocasionand<U+2026>",FALSE,0,NA,2018-10-14 13:48:31,FALSE,NA,"1051469805650350080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariday_naviday",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:46:28,FALSE,NA,"1051469287012032512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VictorChitay2",209,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: #Tr<U+00E1>nsitoGt lento sobre Carretera a el Salvador, localizan en km 17.5 a dos f<U+00E9>minas sin vida en cuneta con sentido haci<U+2026>",FALSE,0,NA,2018-10-14 13:46:16,FALSE,NA,"1051469236818862080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantiagoLiu_GT",9,TRUE,FALSE,NA,NA
"PERCANCE VIAL 
En el km 55 de la ruta a El Salvador [CA-1 Oriente] direcci<U+00F3>n oriente, cami<U+00F3>n cae a hondonada ocasio<U+2026> https://t.co/dM5WpNxPw6",FALSE,2,NA,2018-10-14 13:46:02,TRUE,NA,"1051469181361840128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfoTransitoGt",4,FALSE,FALSE,NA,NA
"RT @InfoTransitoGt: Motorista fallecido tras impactar contra un <U+00E1>rbol en cercan<U+00ED>as al Campo Marte Zona 5. Prudencia al circular por el sect<U+2026>",FALSE,0,NA,2018-10-14 13:45:27,FALSE,NA,"1051469034011668481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brendahrnz",16,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:44:56,FALSE,NA,"1051468902528688130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucreciaclaudia",209,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: Motorista fallecido tras impactar contra un <U+00E1>rbol en cercan<U+00ED>as al Campo Marte Zona 5. Prudencia al circular por el sect<U+2026>",FALSE,0,NA,2018-10-14 13:41:45,FALSE,NA,"1051468101747965952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ByronAl12011257",16,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:41:37,FALSE,NA,"1051468068415787008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdgarLemus79",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:40:02,FALSE,NA,"1051467669201977346",NA,"<a href=""https://noticiasguatemala2.com"" rel=""nofollow"">Pota APP</a>","NoticiasGT_",209,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: Motorista fallecido tras impactar contra un <U+00E1>rbol en cercan<U+00ED>as al Campo Marte Zona 5. Prudencia al circular por el sect<U+2026>",FALSE,0,NA,2018-10-14 13:39:59,FALSE,NA,"1051467655981490181",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jramos_c",16,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:39:51,FALSE,NA,"1051467624398409728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CesyOG",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:38:36,FALSE,NA,"1051467307686526984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ali_Guerra",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Tres carros colisionaron en calzada Jose Milla 20 avenida #TraficoGT zona 6.

Allan Contreras reporta que hay varios tr<U+2026>",FALSE,0,NA,2018-10-14 13:38:01,FALSE,NA,"1051467162383261696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francis76412106",15,TRUE,FALSE,NA,NA
"Motorista fallecido tras impactar contra un <U+00E1>rbol en cercan<U+00ED>as al Campo Marte Zona 5. Prudencia al circular por el<U+2026> https://t.co/bkeJZywb8i",FALSE,14,NA,2018-10-14 13:37:58,TRUE,NA,"1051467151759028224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfoTransitoGt",16,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:36:09,FALSE,NA,"1051466692109455360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcjuanjo",209,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: #Tr<U+00E1>nsitoGt lento sobre Carretera a el Salvador, localizan en km 17.5 a dos f<U+00E9>minas sin vida en cuneta con sentido haci<U+2026>",FALSE,0,NA,2018-10-14 13:35:44,FALSE,NA,"1051466588480770048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikolazMora",9,TRUE,FALSE,NA,NA
"RT @InfoTransitoGt: #Tr<U+00E1>nsitoGt lento sobre Carretera a el Salvador, localizan en km 17.5 a dos f<U+00E9>minas sin vida en cuneta con sentido haci<U+2026>",FALSE,0,NA,2018-10-14 13:35:02,FALSE,NA,"1051466411867074566",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RafaelAE1967",9,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:32:40,FALSE,NA,"1051465815030202369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JuanjoConde10",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:31:07,FALSE,NA,"1051465424402046976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwinAntonio09",209,TRUE,FALSE,NA,NA
"#Tr<U+00E1>nsitoGt lento sobre Carretera a el Salvador, localizan en km 17.5 a dos f<U+00E9>minas sin vida en cuneta con sentido<U+2026> https://t.co/GmWh6rMMdB",FALSE,17,NA,2018-10-14 13:30:44,TRUE,NA,"1051465331435286528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfoTransitoGt",9,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:29:47,FALSE,NA,"1051465091651133440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","infoTRAFICOgt",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:27:04,FALSE,NA,"1051464408172355585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinicio_gudiel",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:25:56,FALSE,NA,"1051464120229396481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perezse",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:24:38,FALSE,NA,"1051463793438535681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JULE_CANELO",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:23:42,FALSE,NA,"1051463557550878726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioCPer20",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:22:29,FALSE,NA,"1051463252838928385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giovannidjaltan",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:13:28,FALSE,NA,"1051460986203500545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucasBobby",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:12:11,FALSE,NA,"1051460662243852288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosDieguez2",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:11:52,FALSE,NA,"1051460580492619776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MamenLara75",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:11:46,FALSE,NA,"1051460555570106368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siqui7",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:09:48,FALSE,NA,"1051460061715927041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaCarmenFue",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:09:35,FALSE,NA,"1051460005927505920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikinaor",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:09:06,FALSE,NA,"1051459885991415809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TolGManuel",209,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: #AlertaIsabelClaudina | Desapareci<U+00F3> Rosa Gabriela Rivera Torres (24<U+00E3>), en zona 16 de Ciudad Guatemala.

Si cree haberla<U+2026>",FALSE,0,NA,2018-10-14 13:05:45,FALSE,NA,"1051459043292639235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mv1marie2",209,TRUE,FALSE,NA,NA
